,race_id,office,loc_date_id,state,abbrev,year,GOP_win,winner,rival,pred_GOP,pred_DEM,unopposed,inc_GOP_running,inc_DEM_running
416,RI_gov_2006,RI_gov,RI_2006,Rhode_Island,RI,2006,1,Don Carcieri,Charlie Fogarty,1,0,0,1,0
417,RI_gov_2010,RI_gov,RI_2010,Rhode_Island,RI,2010,0,Lincoln Chafee,nJohn Robitaille  R,1,0,0,0,0
418,RI_gov_2014,RI_gov,RI_2014,Rhode_Island,RI,2014,0,Gina Raimondo  D   Allan Fung  R    Bob Healey  Moderate   Kate Fletcher  I Leon Kayarian  I,Unopposed,0,1,1,0,0
419,SC_gov_1978,SC_gov,SC_1978,South_Carolina,SC,1978,0,Richard Riley,Edward Lunn Young,1,0,0,0,0
420,SC_gov_1982,SC_gov,SC_1982,South_Carolina,SC,1982,1,W  D  Workman Jr ,Unopposed,0,1,1,0,0
421,SC_gov_1986,SC_gov,SC_1986,South_Carolina,SC,1986,1,Carroll A  Campbell Jr ,Michael R  Daniel,0,1,0,0,0
422,SC_gov_1990,SC_gov,SC_1990,South_Carolina,SC,1990,0,Theo Mitchell,John R,1,0,0,0,0
423,SC_gov_1994,SC_gov,SC_1994,South_Carolina,SC,1994,1,David Beasley,Nick Theodore,1,0,0,0,0
424,SC_gov_1998,SC_gov,SC_1998,South_Carolina,SC,1998,0,Jim Hodges,Timothy Moultrie,1,0,0,0,0
425,SC_gov_2002,SC_gov,SC_2002,South_Carolina,SC,2002,1,Mark Sanford,Unopposed,0,1,1,0,0
426,SC_gov_2006,SC_gov,SC_2006,South_Carolina,SC,2006,1,Mark Sanford,Tommy Moore,1,0,0,1,0
427,SC_gov_2010,SC_gov,SC_2010,South_Carolina,SC,2010,1,Nikki Haley,nVincent Sheheen  D,1,0,0,0,0
428,SC_gov_2014,SC_gov,SC_2014,South_Carolina,SC,2014,1,Nikki Haley  R    Vincent Sheheen  D    Steve French  L    Morgan Reeves  United Citizens   Tom Ervin  I,Unopposed,1,0,1,1,0
429,SD_gov_1978,SD_gov,SD_1978,South_Dakota,SD,1978,1,Bill Janklow,Roger D  McKellips,0,1,0,0,0
430,SD_gov_1982,SD_gov,SD_1982,South_Dakota,SD,1982,0,Mike O Connor,Unopposed,1,0,1,0,0
431,SD_gov_1986,SD_gov,SD_1986,South_Dakota,SD,1986,1,George S  Mickelson,Lars Herseth,1,0,0,0,0
432,SD_gov_1990,SD_gov,SD_1990,South_Dakota,SD,1990,0,Bob L  Samuelson,Unopposed,1,0,1,0,0
433,SD_gov_1994,SD_gov,SD_1994,South_Dakota,SD,1994,1,Bill Janklow,Jim Beddow,1,0,0,0,0
434,SD_gov_1998,SD_gov,SD_1998,South_Dakota,SD,1998,0,Bernie Hunhoff,Bob Newland,1,0,0,0,0
435,SD_gov_2002,SD_gov,SD_2002,South_Dakota,SD,2002,1,Mike Rounds,Jim Abbott,1,0,0,0,0
436,SD_gov_2006,SD_gov,SD_2006,South_Dakota,SD,2006,1,Mike Rounds,Jack Billion,1,0,0,1,0
437,SD_gov_2010,SD_gov,SD_2010,South_Dakota,SD,2010,1,Dennis Daugaard,nScott Heidepriem  D,1,0,0,0,0
438,SD_gov_2014,SD_gov,SD_2014,South_Dakota,SD,2014,1,Dennis Daugaard  R  Susan Wismer  D    Mike Myers  I  ,Unopposed,1,0,1,1,0
439,TN_gov_1978,TN_gov,TN_1978,Tennessee,TN,1978,1,Lamar Alexander,Jake Butcher,0,1,0,0,0
440,TN_gov_1982,TN_gov,TN_1982,Tennessee,TN,1982,0,Randy Tyree,Unopposed,1,0,1,0,0
441,TN_gov_1986,TN_gov,TN_1986,Tennessee,TN,1986,0,Ned McWherter,Winfield Dunn,1,0,0,0,0
442,TN_gov_1990,TN_gov,TN_1990,Tennessee,TN,1990,1,Dwight Henry,W  Curtis Jacox,0,1,0,0,0
443,TN_gov_1994,TN_gov,TN_1994,Tennessee,TN,1994,1,Don Sundquist,Phil Bredesen,0,1,0,0,0
444,TN_gov_1998,TN_gov,TN_1998,Tennessee,TN,1998,0,John Jay Hooker,George Hamilton,1,0,0,0,0
445,TN_gov_2002,TN_gov,TN_2002,Tennessee,TN,2002,0,Phil Bredesen,Van Hilleary,1,0,0,0,0
446,TN_gov_2006,TN_gov,TN_2006,Tennessee,TN,2006,0,Phil Bredesen,Jim Bryson,0,1,0,0,1
447,TN_gov_2010,TN_gov,TN_2010,Tennessee,TN,2010,1,Bill Haslam,nMike McWherter  D,0,1,0,0,0
448,TN_gov_2014,TN_gov,TN_2014,Tennessee,TN,2014,1,Bill Haslam,Charlie Brown  D,1,0,0,1,0
449,TX_gov_1978,TX_gov,TX_1978,Texas,TX,1978,1,Bill Clements,John Hill,0,1,0,0,0
450,TX_gov_1982,TX_gov,TX_1982,Texas,TX,1982,0,Mark White,David Hutzelman,1,0,0,0,0
451,TX_gov_1986,TX_gov,TX_1986,Texas,TX,1986,1,Bill Clements,Theresa S  Doyle,0,1,0,0,0
452,TX_gov_1990,TX_gov,TX_1990,Texas,TX,1990,0,Ann Richards,Clayton Williams,1,0,0,0,0
453,TX_gov_1994,TX_gov,TX_1994,Texas,TX,1994,1,George W  Bush,Keary Ehlers,0,1,0,0,0
454,TX_gov_1998,TX_gov,TX_1998,Texas,TX,1998,0,Garry Mauro,Lester Turlington,1,0,0,0,0
455,TX_gov_2002,TX_gov,TX_2002,Texas,TX,2002,0,Tony Sanchez,Jeff Daiell,1,0,0,0,0
456,TX_gov_2006,TX_gov,TX_2006,Texas,TX,2006,1,Rick Perry,Chris Bell,1,0,0,1,0
457,TX_gov_2010,TX_gov,TX_2010,Texas,TX,2010,0,Bill White,nKathie Glas  L  n n,1,0,0,0,0
458,TX_gov_2014,TX_gov,TX_2014,Texas,TX,2014,1,Greg Abbott  R    Wendy Davis  D    Brandon Parmer  Green     Kathie Glass  L  ,Unopposed,1,0,1,0,0
459,UT_gov_1976,UT_gov,UT_1976,Utah,UT,1976,0,Scott M  Matheson,Vernon B  Romney,0,1,0,0,0
460,UT_gov_1980,UT_gov,UT_1980,Utah,UT,1980,1,Bob Wright,Lawrence Rey Topham,0,1,0,0,0
461,UT_gov_1984,UT_gov,UT_1984,Utah,UT,1984,1,Norman H  Bangerter,Wayne Owens,0,1,0,0,0
462,UT_gov_1988,UT_gov,UT_1988,Utah,UT,1988,0,Ted Wilson,Merrill Cook,1,0,0,0,0
463,UT_gov_1992,UT_gov,UT_1992,Utah,UT,1992,1,Mike Leavitt,Merrill Cook,1,0,0,0,0
464,UT_gov_1996,UT_gov,UT_1996,Utah,UT,1996,0,James Bradley ,Ken Larsen ,1,0,0,0,0
465,UT_gov_2000,UT_gov,UT_2000,Utah,UT,2000,0,Bill Orton,Jeremy Friedbaum ,1,0,0,0,0
466,UT_gov_2004,UT_gov,UT_2004,Utah,UT,2004,1,Jon Huntsman,Scott Matheson,1,0,0,0,0
467,UT_gov_2008,UT_gov,UT_2008,Utah,UT,2008,0,Bob Springmeyer,Dell Schanze,1,0,0,0,0
468,UT_gov_2010,UT_gov,UT_2010,Utah,UT,2010,0,Peter Corroon,nW  Andrew McCullough  L,1,0,0,0,0
469,UT_gov_2012,UT_gov,UT_2012,Utah,UT,2012,0,Peter Cooke,Ken Larsen,1,0,0,0,0
470,UT_gov_2016,UT_gov,UT_2016,Utah,UT,2016,1,Gary Herbert  Republican   Mike Weinholtz  Democratic   Brian Kamerath  Libertarian  ,Unopposed,1,0,1,1,0
471,VT_gov_1976,VT_gov,VT_1976,Vermont,VT,1976,1,Richard A  Snelling,Stella Hackel,0,1,0,0,0
472,VT_gov_1978,VT_gov,VT_1978,Vermont,VT,1978,0,Edwin C  Granai,Earl S  Gardner ,1,0,0,0,0
473,VT_gov_1980,VT_gov,VT_1980,Vermont,VT,1980,0,M  Jerome Diamond,Daniel E  Woodward,1,0,0,0,0
474,VT_gov_1982,VT_gov,VT_1982,Vermont,VT,1982,0,Madeleine M  Kunin,Richard Gottlieb ,1,0,0,0,0
475,VT_gov_1984,VT_gov,VT_1984,Vermont,VT,1984,0,Madeleine M  Kunin,John J,1,0,0,0,0
476,VT_gov_1986,VT_gov,VT_1986,Vermont,VT,1986,1,Peter P  Smith,Bernie Sanders,0,1,0,0,0
477,VT_gov_1988,VT_gov,VT_1988,Vermont,VT,1988,1,Michael Bernhardt,Richard Gottlieb ,0,1,0,0,0
478,VT_gov_1990,VT_gov,VT_1990,Vermont,VT,1990,1,Richard A  Snelling,Peter Welch,0,1,0,0,0
479,VT_gov_1992,VT_gov,VT_1992,Vermont,VT,1992,1,John McClaughry,Richard Gottlieb ,0,1,0,0,0
480,VT_gov_1994,VT_gov,VT_1994,Vermont,VT,1994,1,David F  Kelley,Thomas Morse,0,1,0,0,0
481,VT_gov_1996,VT_gov,VT_1996,Vermont,VT,1996,1,John Gropper,Mal Herbert ,0,1,0,0,0
482,VT_gov_1998,VT_gov,VT_1998,Vermont,VT,1998,1,Ruth Dwyer,Joel Williams,0,1,0,0,0
483,VT_gov_2000,VT_gov,VT_2000,Vermont,VT,2000,1,Ruth Dwyer,Anthony Pollina,0,1,0,0,0
484,VT_gov_2002,VT_gov,VT_2002,Vermont,VT,2002,1,Jim Douglas,Doug Racine,0,1,0,0,0
485,VT_gov_2004,VT_gov,VT_2004,Vermont,VT,2004,0,Peter Clavelle,Cris Ericson,1,0,0,0,0
486,VT_gov_2006,VT_gov,VT_2006,Vermont,VT,2006,1,Jim Douglas,Scudder Parker,1,0,0,1,0
487,VT_gov_2008,VT_gov,VT_2008,Vermont,VT,2008,0,Anthony Pollina,Gaye Symington,1,0,0,0,0
488,VT_gov_2010,VT_gov,VT_2010,Vermont,VT,2010,0,Peter Shumlin,nBrian Dubie  R,1,0,0,0,0
489,VT_gov_2012,VT_gov,VT_2012,Vermont,VT,2012,1,Randy Brock,Emily Peyton,0,1,0,0,0
490,VT_gov_2014,VT_gov,VT_2014,Vermont,VT,2014,0,Peter Shumlin,Scott Milne  R,0,1,0,0,1
491,VT_gov_2016,VT_gov,VT_2016,Vermont,VT,2016,1,Phil Scott  Republican   Sue Minter  Democratic    Bill  Spaceman  Lee  Liberty Union,Unopposed,0,1,1,0,0
492,VA_gov_1977,VA_gov,VA_1977,Virginia,VA,1977,1,John N  Dalton,Henry Howell,1,0,0,0,0
493,VA_gov_1981,VA_gov,VA_1981,Virginia,VA,1981,0,Chuck Robb,Marshall Coleman,1,0,0,0,0
494,VA_gov_1985,VA_gov,VA_1985,Virginia,VA,1985,0,Gerald L  Baliles,Wyatt B,0,1,0,0,0
495,VA_gov_1989,VA_gov,VA_1989,Virginia,VA,1989,0,Douglas Wilder,Marshall Coleman,0,1,0,0,0
496,VA_gov_1993,VA_gov,VA_1993,Virginia,VA,1993,1,George Allen,Mary Sue Terry,0,1,0,0,0
497,VA_gov_1997,VA_gov,VA_1997,Virginia,VA,1997,1,Jim Gilmore,Don Beyer,1,0,0,0,0
498,VA_gov_2001,VA_gov,VA_2001,Virginia,VA,2001,0,Mark Warner,Mark Earley,1,0,0,0,0
499,VA_gov_2005,VA_gov,VA_2005,Virginia,VA,2005,0,Tim Kaine,Jerry Kilgore,0,1,0,0,0
500,VA_gov_2009,VA_gov,VA_2009,Virginia,VA,2009,1,Bob McDonnell,Creigh Deeds,0,1,0,0,0
501,VA_gov_2013,VA_gov,VA_2013,Virginia,VA,2013,0,Terry McAuliffe,Ken Cuccinelli,1,0,0,0,0
502,VA_gov_2017,VA_gov,VA_2017,Virginia,VA,2017,0,Ralph Northam,Ed Gillespie,0,1,0,0,0
503,WA_gov_1976,WA_gov,WA_1976,Washington,WA,1976,0,Dixy Lee Ray,John Spellman,1,0,0,0,0
504,WA_gov_1980,WA_gov,WA_1980,Washington,WA,1980,1,John Spellman,Jim McDermott,0,1,0,0,0
505,WA_gov_1984,WA_gov,WA_1984,Washington,WA,1984,0,Booth Gardner,Unopposed,1,0,1,0,0
506,WA_gov_1988,WA_gov,WA_1988,Washington,WA,1988,1,Robert Williams,Unopposed,0,1,1,0,0
507,WA_gov_1992,WA_gov,WA_1992,Washington,WA,1992,0,Mike Lowry,Ken Eikenberry,0,1,0,0,0
508,WA_gov_1996,WA_gov,WA_1996,Washington,WA,1996,0,Gary Locke,Ellen Craswell,0,1,0,0,0
509,WA_gov_2000,WA_gov,WA_2000,Washington,WA,2000,1,John Carlson,Steve LePage,0,1,0,0,0
510,WA_gov_2004,WA_gov,WA_2004,Washington,WA,2004,0,Christine Gregoire,Dino Rossi,0,1,0,0,0
511,WA_gov_2008,WA_gov,WA_2008,Washington,WA,2008,1,Dino Rossi,Unopposed,0,1,1,0,0
512,WA_gov_2012,WA_gov,WA_2012,Washington,WA,2012,0,Jay Inslee,Rob McKenna,0,1,0,0,0
513,WA_gov_2016,WA_gov,WA_2016,Washington,WA,2016,0,Jay Inslee  Democratic   Bill Bryant  Republican  ,Unopposed,0,1,1,0,1
514,WV_gov_2011,WV_gov,WV_2011,West Virginia (special election,WV,2011,0,Earl Ray Tomblin,Bill Maloney  R,0,1,0,0,0
515,WV_gov_1976,WV_gov,WV_1976,West_Virginia,WV,1976,0,Jay Rockefeller,Cecil H  Underwood,1,0,0,0,0
516,WV_gov_1980,WV_gov,WV_1980,West_Virginia,WV,1980,1,Arch A  Moore Jr ,Jack Kelley,0,1,0,0,0
517,WV_gov_1984,WV_gov,WV_1984,West_Virginia,WV,1984,1,Arch A  Moore Jr ,Clyde M,0,1,0,0,0
518,WV_gov_1988,WV_gov,WV_1988,West_Virginia,WV,1988,0,Gaston Caperton,Unopposed,1,0,1,0,0
519,WV_gov_1992,WV_gov,WV_1992,West_Virginia,WV,1992,1,Cleve Benedict,Charlotte Pritt ,0,1,0,0,0
520,WV_gov_1996,WV_gov,WV_1996,West_Virginia,WV,1996,1,Cecil Underwood,Charlotte Pritt,0,1,0,0,0
521,WV_gov_2000,WV_gov,WV_2000,West_Virginia,WV,2000,0,Bob Wise,Denise Giardina,1,0,0,0,0
522,WV_gov_2004,WV_gov,WV_2004,West_Virginia,WV,2004,0,Joe Manchin,Monty Warner,0,1,0,0,0
523,WV_gov_2008,WV_gov,WV_2008,West_Virginia,WV,2008,1,Russ Weeks,Jesse Johnson,0,1,0,0,0
524,WV_gov_2012,WV_gov,WV_2012,West_Virginia,WV,2012,1,Bill Maloney,Jesse Johnson,0,1,0,0,0
525,WV_gov_2016,WV_gov,WV_2016,West_Virginia,WV,2016,0,Jim Justice  Democratic   Bill Cole  Republican   David Moran  Libertarian   Charlotte Pritt  Green  ,Unopposed,0,1,1,0,0
526,WI_gov_1978,WI_gov,WI_1978,Wisconsin,WI,1978,1,Lee S  Dreyfus,Eugene R  Zimmerman,0,1,0,0,0
527,WI_gov_1982,WI_gov,WI_1982,Wisconsin,WI,1982,0,Tony Earl,Terry Kohler,1,0,0,0,0
528,WI_gov_1986,WI_gov,WI_1986,Wisconsin,WI,1986,1,Tommy Thompson,Kathryn Christenson  Labor,0,1,0,0,0
529,WI_gov_1990,WI_gov,WI_1990,Wisconsin,WI,1990,0,Tom Loftus,Unopposed,1,0,1,0,0
530,WI_gov_1994,WI_gov,WI_1994,Wisconsin,WI,1994,0,Chuck Chvala,David Harmon,1,0,0,0,0
531,WI_gov_1998,WI_gov,WI_1998,Wisconsin,WI,1998,0,Ed Garvey,Jim Mueller,1,0,0,0,0
532,WI_gov_2002,WI_gov,WI_2002,Wisconsin,WI,2002,0,Jim Doyle,Ed Thompson,1,0,0,0,0
533,WI_gov_2006,WI_gov,WI_2006,Wisconsin,WI,2006,0,Jim Doyle,Mark Green,0,1,0,0,1
534,WI_gov_2010,WI_gov,WI_2010,Wisconsin,WI,2010,1,Scott Walker,nTom Barrett  D,0,1,0,0,0
535,WI_gov_2012,WI_gov,WI_2012,Wisconsin,WI,2012,0,Tom Barrett,Unopposed,1,0,1,0,0
536,WI_gov_2014,WI_gov,WI_2014,Wisconsin,WI,2014,1,Scott Walker,Mary Burke  D,1,0,0,1,0
537,WY_gov_1978,WY_gov,WY_1978,Wyoming,WY,1978,1,John C  Ostlund,Unopposed,0,1,1,0,0
538,WY_gov_1982,WY_gov,WY_1982,Wyoming,WY,1982,1,Warren A  Morton,Unopposed,0,1,1,0,0
539,WY_gov_1986,WY_gov,WY_1986,Wyoming,WY,1986,0,Mike Sullivan  Wyoming ,Pete Simpson,0,1,0,0,0
540,WY_gov_1990,WY_gov,WY_1990,Wyoming,WY,1990,1,Mary Mead,Unopposed,0,1,1,0,0
541,WY_gov_1994,WY_gov,WY_1994,Wyoming,WY,1994,1,Jim Geringer,Kathy Karpan,0,1,0,0,0
542,WY_gov_1998,WY_gov,WY_1998,Wyoming,WY,1998,0,John Vinich,Dave Dawson,1,0,0,0,0
543,WY_gov_2002,WY_gov,WY_2002,Wyoming,WY,2002,0,Dave Freudenthal,Eli Bebout,1,0,0,0,0
544,WY_gov_2006,WY_gov,WY_2006,Wyoming,WY,2006,0,Dave Freudenthal,Ray Hunkins,0,1,0,0,1
545,WY_gov_2010,WY_gov,WY_2010,Wyoming,WY,2010,1,Matt Mead,nLeslie Petersen  D,0,1,0,0,0
546,WY_gov_2014,WY_gov,WY_2014,Wyoming,WY,2014,1,Matt Mead,Pete Gosar  D,1,0,0,1,0
